3.8820E+01	2.9450E+24	7.7390E+25
3.9060E+01	2.9450E+24	7.7870E+25
3.9310E+01	2.9440E+24	7.8350E+25
3.9550E+01	2.9440E+24	7.8830E+25
3.9800E+01	2.9440E+24	7.9320E+25
4.0040E+01	2.9440E+24	7.9810E+25
4.0290E+01	2.9440E+24	8.0290E+25
4.0540E+01	2.9440E+24	8.0790E+25
4.0790E+01	2.9440E+24	8.1280E+25
4.1050E+01	2.9440E+24	8.1770E+25
4.1300E+01	2.9430E+24	8.2270E+25
4.1560E+01	2.9440E+24	8.2850E+25
4.1810E+01	2.9440E+24	8.3350E+25
4.2070E+01	2.9440E+24	8.3850E+25
4.2330E+01	2.9430E+24	8.4350E+25
4.2590E+01	2.9430E+24	8.4860E+25
4.2850E+01	2.9430E+24	8.5360E+25
4.3110E+01	2.9420E+24	8.5870E+25
4.3380E+01	2.9420E+24	8.6380E+25
4.3640E+01	2.9410E+24	8.6890E+25
4.3910E+01	2.9410E+24	8.7400E+25
4.4170E+01	2.9400E+24	8.7910E+25
4.4440E+01	2.9400E+24	8.8430E+25
4.4710E+01	2.9390E+24	8.8940E+25
4.4980E+01	2.9390E+24	8.9460E+25
4.5260E+01	2.9380E+24	8.9980E+25
4.5530E+01	2.9380E+24	9.0500E+25
4.5780E+01	2.9350E+24	9.1000E+25
4.6060E+01	2.9340E+24	9.1520E+25
4.6340E+01	2.9340E+24	9.2050E+25
4.6610E+01	2.9330E+24	9.2580E+25
4.6890E+01	2.9330E+24	9.3110E+25
4.7180E+01	2.9320E+24	9.3640E+25
4.7460E+01	2.9310E+24	9.4180E+25
4.7740E+01	2.9310E+24	9.4710E+25
4.8030E+01	2.9300E+24	9.5250E+25
4.8320E+01	2.9290E+24	9.5790E+25
4.8600E+01	2.9280E+24	9.6330E+25
4.8890E+01	2.9280E+24	9.6870E+25
4.9180E+01	2.9270E+24	9.7420E+25
4.9480E+01	2.9260E+24	9.7960E+25
4.9770E+01	2.9250E+24	9.8510E+25
5.0060E+01	2.9240E+24	9.9060E+25
5.0360E+01	2.9230E+24	9.9610E+25
5.0660E+01	2.9240E+24	1.0030E+26
5.0960E+01	2.9230E+24	1.0080E+26
5.1260E+01	2.9230E+24	1.0140E+26
5.1560E+01	2.9220E+24	1.0190E+26
5.1860E+01	2.9210E+24	1.0250E+26
5.2170E+01	2.9200E+24	1.0310E+26
5.2470E+01	2.9190E+24	1.0360E+26
5.2780E+01	2.9180E+24	1.0420E+26
5.3090E+01	2.9170E+24	1.0480E+26
5.3400E+01	2.9160E+24	1.0530E+26
5.3710E+01	2.9150E+24	1.0590E+26
5.4020E+01	2.9140E+24	1.0650E+26
5.4340E+01	2.9130E+24	1.0710E+26
5.4650E+01	2.9110E+24	1.0760E+26
5.4970E+01	2.9100E+24	1.0820E+26
5.5290E+01	2.9090E+24	1.0880E+26
5.5610E+01	2.9080E+24	1.0940E+26
5.5920E+01	2.9070E+24	1.1000E+26
5.6240E+01	2.9050E+24	1.1060E+26
5.6560E+01	2.9040E+24	1.1120E+26
5.6890E+01	2.9030E+24	1.1180E+26
5.7220E+01	2.9020E+24	1.1240E+26
5.7550E+01	2.9010E+24	1.1300E+26
5.7880E+01	2.9000E+24	1.1360E+26
5.8210E+01	2.8990E+24	1.1420E+26
5.8540E+01	2.8970E+24	1.1480E+26
5.8880E+01	2.8960E+24	1.1540E+26
5.9210E+01	2.8950E+24	1.1600E+26
5.9550E+01	2.8940E+24	1.1660E+26
5.9890E+01	2.8930E+24	1.1720E+26
6.0230E+01	2.8910E+24	1.1780E+26
6.0570E+01	2.8900E+24	1.1840E+26
6.0920E+01	2.8890E+24	1.1900E+26
6.1260E+01	2.8880E+24	1.1970E+26
6.1610E+01	2.8860E+24	1.2030E+26
6.1960E+01	2.8870E+24	1.2100E+26
6.2310E+01	2.8850E+24	1.2170E+26
6.2660E+01	2.8840E+24	1.2230E+26
6.3010E+01	2.8830E+24	1.2290E+26
6.3370E+01	2.8810E+24	1.2360E+26
6.3730E+01	2.8800E+24	1.2420E+26
6.4080E+01	2.8790E+24	1.2480E+26
6.4440E+01	2.8780E+24	1.2550E+26
6.4810E+01	2.8760E+24	1.2610E+26
6.5170E+01	2.8750E+24	1.2680E+26
6.5530E+01	2.8740E+24	1.2740E+26
6.5900E+01	2.8720E+24	1.2810E+26
6.6270E+01	2.8710E+24	1.2870E+26
6.6640E+01	2.8700E+24	1.2940E+26
6.7010E+01	2.8680E+24	1.3000E+26
6.7380E+01	2.8670E+24	1.3070E+26
6.7760E+01	2.8660E+24	1.3130E+26
6.8130E+01	2.8640E+24	1.3200E+26
6.8510E+01	2.8630E+24	1.3270E+26
6.8890E+01	2.8630E+24	1.3350E+26
6.9270E+01	2.8610E+24	1.3410E+26
6.9650E+01	2.8600E+24	1.3480E+26
7.0030E+01	2.8580E+24	1.3550E+26
7.0420E+01	2.8570E+24	1.3620E+26
7.0810E+01	2.8560E+24	1.3680E+26
7.1200E+01	2.8540E+24	1.3750E+26
7.1590E+01	2.8530E+24	1.3820E+26
7.1980E+01	2.8510E+24	1.3890E+26
7.2380E+01	2.8500E+24	1.3960E+26
7.2780E+01	2.8490E+24	1.4030E+26
7.3180E+01	2.8470E+24	1.4100E+26
7.3580E+01	2.8460E+24	1.4170E+26
7.3980E+01	2.8440E+24	1.4240E+26
7.4380E+01	2.8430E+24	1.4310E+26
7.4790E+01	2.8410E+24	1.4380E+26
7.5200E+01	2.8400E+24	1.4450E+26
7.5610E+01	2.8390E+24	1.4520E+26
7.6020E+01	2.8370E+24	1.4590E+26
7.6430E+01	2.8360E+24	1.4670E+26
7.6800E+01	2.8320E+24	1.4730E+26
7.7210E+01	2.8300E+24	1.4800E+26
7.7630E+01	2.8290E+24	1.4880E+26
7.8050E+01	2.8270E+24	1.4950E+26
7.8480E+01	2.8260E+24	1.5020E+26
7.8900E+01	2.8250E+24	1.5100E+26
7.9330E+01	2.8230E+24	1.5170E+26
7.9760E+01	2.8220E+24	1.5250E+26
8.0190E+01	2.8200E+24	1.5320E+26
8.0620E+01	2.8190E+24	1.5400E+26
8.1060E+01	2.8180E+24	1.5470E+26
8.1490E+01	2.8160E+24	1.5550E+26
8.1930E+01	2.8150E+24	1.5620E+26
8.2370E+01	2.8130E+24	1.5700E+26
8.2820E+01	2.8120E+24	1.5780E+26
8.3260E+01	2.8110E+24	1.5850E+26
8.3710E+01	2.8090E+24	1.5930E+26
8.4160E+01	2.8080E+24	1.6010E+26
